site_id,equipment_type,manufacturer,model,serial_number,installation_date,warranty_expiry,notes
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180181323,,,Station: 10 | Location: 10.2 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350870,,,Station: 11 | Location: 11.1 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350869,,,Station: 11 | Location: 11.2 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350872,,,Station: 12 | Location: 12.1 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350871,,,Station: 12 | Location: 12.2 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350873,,,Station: 13 | Location: 13.1 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350874,,,Station: 13 | Location: 13.2 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350815,,,Station: 14 | Location: 14.1 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350816,,,Station: 14 | Location: 14.2 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350817,,,Station: 15 | Location: 15.1 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350818,,,Station: 15 | Location: 15.2 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350843,,,Station: 16 | Location: 16.1 | Power: 900kW
66b94879-ff98-4e6e-9aae-9715789e3c80,Inverter,SMA,SMA SC-xxxCP-10,180350847,,,Station: 16 | Location: 16.2 | Power: 900kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193264,,,Station: 1 | Location: 1.1 | Power: 850kW | Inverters: 16
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193265,,,Station: 1 | Location: 1.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,185350065,,,Station: 2 | Location: 2.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,185350066,,,Station: 2 | Location: 2.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,185350067,,,Station: 3 | Location: 3.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,185350068,,,Station: 3 | Location: 3.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180351278,,,Station: 4 | Location: 4.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180351279,,,Station: 4 | Location: 4.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180351280,,,Station: 5 | Location: 5.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180351289,,,Station: 5 | Location: 5.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193266,,,Station: 6 | Location: 6.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193267,,,Station: 6 | Location: 6.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193268,,,Station: 7 | Location: 7.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193269,,,Station: 7 | Location: 7.2 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193270,,,Station: 8 | Location: 8.1 | Power: 850kW
9c70a8cd-1dc3-4a6f-a747-abb23d24470f,Inverter,SMA,SMA SC-xxxCP-10,180193271,,,Station: 8 | Location: 8.2 | Power: 850kW
e7abc42b-c23c-4f49-a3a0-d86f986a58a0,Inverter,SMA,SMA SC-xxxx,180500758,,,Station: 1 | Location: 1 | Inverters: 3
e7abc42b-c23c-4f49-a3a0-d86f986a58a0,Inverter,SMA,SMA SC-xxxCP-10,180802241,,,Station: 2 | Location: 2
e7abc42b-c23c-4f49-a3a0-d86f986a58a0,Inverter,SMA,SMA SC-xxxCP-10,180802240,,,Station: 2 | Location: 3
b1e63efb-f0d5-413c-8098-8e182acda3a1,Inverter,SMA,SMA SC-xxxx,3016881174,,,Location: 4 | Power: 2200kW | Inverters: 21
098d7b68-d58a-4f7f-9681-e6da5fdf29c8,Inverter,SMA,SMA SC-xxxCP-10,180340431,,,Station: 1 | Location: 1 | Power: 850kW | Inverters: 4
098d7b68-d58a-4f7f-9681-e6da5fdf29c8,Inverter,SMA,SMA SC-xxxCP-10,180340432,,,Station: 1 | Location: 2 | Power: 850kW
098d7b68-d58a-4f7f-9681-e6da5fdf29c8,Inverter,SMA,SMA SC-xxxCP-10,180340433,,,Station: 2 | Location: 3 | Power: 850kW
098d7b68-d58a-4f7f-9681-e6da5fdf29c8,Inverter,SMA,SMA SC-xxxCP-10,180340430,,,Station: 2 | Location: 4 | Power: 850kW
eda1c206-48d2-4708-bb03-15641b727b76,Inverter,SMA,SMA SC-xxxCP-10,180800251,,,Station: 1 | Location: 1 | Power: 800kW | Inverters: 4
eda1c206-48d2-4708-bb03-15641b727b76,Inverter,SMA,SMA SC-xxxCP-10,180800253,,,Station: 1 | Location: 2 | Power: 800kW
eda1c206-48d2-4708-bb03-15641b727b76,Inverter,SMA,SMA SC-xxxCP-10,180800252,,,Station: 2 | Location: 3 | Power: 800kW
eda1c206-48d2-4708-bb03-15641b727b76,Inverter,SMA,SMA SC-xxxCP-10,180800254,,,Station: 2 | Location: 4 | Power: 800kW
9380be71-85a1-4db9-9dcf-cb45afe3b74c,Inverter,SMA,SMA SC-xxxCP-10,180351033,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 4
9380be71-85a1-4db9-9dcf-cb45afe3b74c,Inverter,SMA,SMA SC-xxxCP-10,180351032,,,Station: 1 | Location: 1.2 | Power: 900kW
9380be71-85a1-4db9-9dcf-cb45afe3b74c,Inverter,SMA,SMA SC-xxxCP-10,180351035,,,Station: 2 | Location: 2.1 | Power: 900kW
9380be71-85a1-4db9-9dcf-cb45afe3b74c,Inverter,SMA,SMA SC-xxxCP-10,180351034,,,Station: 2 | Location: 2.2 | Power: 900kW
6b00dd26-48e5-47ce-b5da-0f9ad0f781e1,Inverter,SMA,SMA SC-xxxCP-10,180802227,,,Station: 1 | Location: 1.1 | Power: 1000kW | Inverters: 4
6b00dd26-48e5-47ce-b5da-0f9ad0f781e1,Inverter,SMA,SMA SC-xxxCP-10,180802228,,,Station: 1 | Location: 1.2 | Power: 1000kW
6b00dd26-48e5-47ce-b5da-0f9ad0f781e1,Inverter,SMA,SMA SC-xxxCP-10,180802225,,,Station: 2 | Location: 2.1 | Power: 1000kW
6b00dd26-48e5-47ce-b5da-0f9ad0f781e1,Inverter,SMA,SMA SC-xxxCP-10,180802226,,,Station: 2 | Location: 2.2 | Power: 1000kW
fbce879b-688b-4661-b889-192ef547328e,Inverter,SMA,SMA SC-xxxCP-10,180802013,,,Station: 1 | Location: 1.1 | Power: 900kW | Inverters: 3
fbce879b-688b-4661-b889-192ef547328e,Inverter,SMA,SMA SC-xxxCP-10,180802012,,,Station: 1 | Location: 1.2 | Power: 900kW
fbce879b-688b-4661-b889-192ef547328e,Inverter,SMA,SMA SC-xxxCP-10,180802014,,,Station: 2 | Location: 2.1 | Power: 900kW
bc21d3e4-e614-4a39-bd56-174459fefdce,Inverter,Gamesa,Gamesa 1.25MW,220340,,,Station: 3 | Location: 3.1 | Power: 1250kW
378bed3e-b450-49e3-82e8-75edd707de23,Inverter,SMA,SMA SC-xxxCP-10,180191302,,,Station: 1 | Location: 1.1 | Power: 630kW | Inverters: 5
378bed3e-b450-49e3-82e8-75edd707de23,Inverter,SMA,SMA SC-xxxCP-10,180191299,,,Station: 1 | Location: 1.2 | Power: 630kW
378bed3e-b450-49e3-82e8-75edd707de23,Inverter,SMA,SMA SC-xxxCP-10,180191301,,,Station: 2 | Location: 2.1 | Power: 630kW
378bed3e-b450-49e3-82e8-75edd707de23,Inverter,SMA,SMA SC-xxxCP-10,180191300,,,Station: 2 | Location: 2.2 | Power: 630kW
378bed3e-b450-49e3-82e8-75edd707de23,Inverter,SMA,SMA SC-xxxCP-10,180191298,,,Station: 3 | Location: 3.1 | Power: 630kW
629f21cc-9997-44e8-b284-c624fe1161cf,Inverter,Schneider,Schneider Conext Core XC,U21539000496,,,Station: 1 | Location: 1.1 | Power: 680kW | Inverters: 6
629f21cc-9997-44e8-b284-c624fe1161cf,Inverter,Schneider,Schneider Conext Core XC,U21540001205,,,Station: 1 | Location: 1.2 | Power: 680kW
629f21cc-9997-44e8-b284-c624fe1161cf,Inverter,Schneider,Schneider Conext Core XC,U21540000855,,,Station: 1 | Location: 1.3 | Power: 680kW
629f21cc-9997-44e8-b284-c624fe1161cf,Inverter,Schneider,Schneider Conext Core XC,U21533000711,,,Station: 2 | Location: 2.1 | Power: 680kW
629f21cc-9997-44e8-b284-c624fe1161cf,Inverter,Schneider,Schneider Conext Core XC,U21541001674,,,Station: 2 | Location: 2.2 | Power: 680kW
629f21cc-9997-44e8-b284-c624fe1161cf,Inverter,Schneider,Schneider Conext Core XC,U21539000959,,,Station: 2 | Location: 2.3 | Power: 680kW
3ecd9ab2-a08b-4b9f-bfb8-fecba6da806c,Inverter,SMA,SMA SC-xxxCP-10,180210688,,,Station: 2 | Location: I3 | Power: 720kW | Inverters: 10
3ecd9ab2-a08b-4b9f-bfb8-fecba6da806c,Inverter,SMA,SMA SC-xxxCP-10,180210689,,,Station: 2 | Location: I4 | Power: 720kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21422001694,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 18
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21422003441,,,Station: A | Location: A.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423000075,,,Station: B | Location: B.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21422001697,,,Station: B | Location: B.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423001579,,,Station: C | Location: C.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21421000252,,,Station: C | Location: C.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21424001190,,,Station: D | Location: D.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423000074,,,Station: D | Location: D.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423001582,,,Station: E | Location: E.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423000073,,,Station: E | Location: E.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423000072,,,Station: F | Location: F.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21421000671,,,Station: F | Location: F.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21421000670,,,Station: G | Location: G.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21424002921,,,Station: G | Location: G.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21425001235,,,Station: H | Location: H.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423001585,,,Station: H | Location: H.2 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21423002424,,,Station: I | Location: I.1 | Power: 680kW
8bce325a-dfc0-46ef-a0bc-ad7b369e47a9,Inverter,Schneider,Schneider Conext Core XC,U21426001657,,,Station: I | Location: I.2 | Power: 680kW
3ac1942d-6917-4875-a7bc-1d4596a5874a,Inverter,SMA,SMA SC-xxxCP-10,180802229,,,Station: 1 | Location: 1.1 | Power: 800kW | Inverters: 6
3ac1942d-6917-4875-a7bc-1d4596a5874a,Inverter,SMA,SMA SC-xxxCP-10,180802257,,,Station: 1 | Location: 1.2 | Power: 800kW
3ac1942d-6917-4875-a7bc-1d4596a5874a,Inverter,SMA,SMA SC-xxxCP-10,180802230,,,Station: 2 | Location: 2.1 | Power: 800kW
3ac1942d-6917-4875-a7bc-1d4596a5874a,Inverter,SMA,SMA SC-xxxCP-10,180802258,,,Station: 2 | Location: 2.2 | Power: 800kW
3ac1942d-6917-4875-a7bc-1d4596a5874a,Inverter,SMA,SMA SC-xxxCP-10,180802231,,,Station: 3 | Location: 3.1 | Power: 800kW
3ac1942d-6917-4875-a7bc-1d4596a5874a,Inverter,SMA,SMA SC-xxxCP-10,180802259,,,Station: 3 | Location: 3.2 | Power: 800kW
636b0b4f-592f-4461-854b-12d1024139a3,Inverter,SMA,SMA SC-xxxCP-10,180191842,,,Station: 1 | Location: 1.1 | Power: 800kW | Inverters: 5
636b0b4f-592f-4461-854b-12d1024139a3,Inverter,SMA,SMA SC-xxxCP-10,180191843,,,Station: 1 | Location: 1.2 | Power: 800kW
636b0b4f-592f-4461-854b-12d1024139a3,Inverter,SMA,SMA SC-xxxCP-10,180191844,,,Station: 2 | Location: 2.1 | Power: 800kW
636b0b4f-592f-4461-854b-12d1024139a3,Inverter,SMA,SMA SC-xxxCP-10,180191845,,,Station: 2 | Location: 2.2 | Power: 800kW
636b0b4f-592f-4461-854b-12d1024139a3,Inverter,SMA,SMA SC-xxxCP-10,180191846,,,Station: 3 | Location: 3.1 | Power: 800kW
641522bd-d001-4881-b54b-0d1cf2a366b6,Inverter,Schneider,Schneider Conext Core XC,N21207000015,,,Station: 1 | Location: 1.1 | Power: 680kW | Inverters: 3
641522bd-d001-4881-b54b-0d1cf2a366b6,Inverter,Schneider,Schneider Conext Core XC,N21206000041,,,Station: 2 | Location: 2.1 | Power: 680kW
641522bd-d001-4881-b54b-0d1cf2a366b6,Inverter,Schneider,Schneider Conext Core XC,Chard 2.2,,,Station: 2 | Location: 2.2 | Power: 680kW
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802681,,,Location: 1 | Power: 1000kW | Inverters: 11
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802666,,,Location: 2
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802665,,,Location: 3
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802682,,,Location: 4
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802677,,,Location: 5
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802680,,,Location: 6
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802668,,,Location: 7
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802664,,,Location: 8
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802678,,,Location: 9
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802667,,,Location: 10
9556dcde-37a4-4fcc-89d4-183c1e5c1ac0,Inverter,SMA,SMA SC-xxxCP-10,180802679,,,Location: 11
bcab8720-b6a2-4d7f-b0de-c5a7fbf5a5a9,Inverter,Schneider,Schneider Conext Core XC,U21511020005,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
bcab8720-b6a2-4d7f-b0de-c5a7fbf5a5a9,Inverter,Schneider,Schneider Conext Core XC,U21511030004,,,Station: A | Location: A.2 | Power: 680kW
bcab8720-b6a2-4d7f-b0de-c5a7fbf5a5a9,Inverter,Schneider,Schneider Conext Core XC,U21514030006,,,Station: B | Location: B.1 | Power: 680kW
bcab8720-b6a2-4d7f-b0de-c5a7fbf5a5a9,Inverter,Schneider,Schneider Conext Core XC,U21514001160,,,Station: B | Location: B.2 | Power: 680kW
bcab8720-b6a2-4d7f-b0de-c5a7fbf5a5a9,Inverter,Schneider,Schneider Conext Core XC,U21516000082,,,Station: C | Location: C.1 | Power: 680kW
bcab8720-b6a2-4d7f-b0de-c5a7fbf5a5a9,Inverter,Schneider,Schneider Conext Core XC,U21516020008,,,Station: C | Location: C.2 | Power: 680kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,180800161,,,Location: 1 | Power: 850kW | Inverters: 12
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,180800164,,,Location: 2 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 3,,,Location: 3 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 4,,,Location: 4 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 5,,,Location: 5 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 6,,,Location: 6 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,180800255,,,Location: 7 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 8,,,Location: 8 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 9,,,Location: 9 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 10,,,Location: 10 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,180800160,,,Location: 11 | Power: 850kW
5a8cd7ff-a41b-447a-920c-a6e80344b1b0,Inverter,SMA,SMA SC-xxxCP-10,Christchurch 12,,,Location: 12 | Power: 850kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 1,,,Station: 1 | Location: 1 | Power: 680kW | Inverters: 8
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 2,,,Station: 1 | Location: 2 | Power: 680kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 3,,,Station: 2 | Location: 3 | Power: 680kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 4,,,Station: 2 | Location: 4 | Power: 680kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 5,,,Station: 3 | Location: 5 | Power: 680kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 6,,,Station: 3 | Location: 6 | Power: 680kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 7,,,Station: 4 | Location: 7 | Power: 680kW
1574550b-3145-4613-8038-7006efe75847,Inverter,Schneider,Schneider Conext Core XC,Cobbs Cross 8,,,Station: 4 | Location: 8 | Power: 680kW
4b2a37ae-420c-47be-af2a-7f337d5c8246,Inverter,Schneider,Schneider Conext Core XC,U21510020030,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 6
4b2a37ae-420c-47be-af2a-7f337d5c8246,Inverter,Schneider,Schneider Conext Core XC,U21510030024,,,Station: A | Location: A.2 | Power: 680kW
4b2a37ae-420c-47be-af2a-7f337d5c8246,Inverter,Schneider,Schneider Conext Core XC,U21523000399,,,Station: B | Location: B.1 | Power: 680kW
4b2a37ae-420c-47be-af2a-7f337d5c8246,Inverter,Schneider,Schneider Conext Core XC,U21523000384,,,Station: B | Location: B.2 | Power: 680kW
4b2a37ae-420c-47be-af2a-7f337d5c8246,Inverter,Schneider,Schneider Conext Core XC,U21516000027,,,Station: C | Location: C.1 | Power: 680kW
4b2a37ae-420c-47be-af2a-7f337d5c8246,Inverter,Schneider,Schneider Conext Core XC,U21515020026,,,Station: C | Location: C.2 | Power: 680kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801288,,,Station: 1 | Location: 1.1 | Power: 1000kW | Inverters: 20
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801286,,,Station: 1 | Location: 1.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801290,,,Station: 2 | Location: 2.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801289,,,Station: 2 | Location: 2.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801295,,,Station: 3 | Location: 3.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801294,,,Station: 3 | Location: 3.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801297,,,Station: 4 | Location: 4.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801296,,,Station: 4 | Location: 4.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801304,,,Station: 5 | Location: 5.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801303,,,Station: 5 | Location: 5.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801306,,,Station: 6 | Location: 6.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801305,,,Station: 6 | Location: 6.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801308,,,Station: 7 | Location: 7.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801307,,,Station: 7 | Location: 7.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801310,,,Station: 8 | Location: 8.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801309,,,Station: 8 | Location: 8.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801312,,,Station: 9 | Location: 9.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801311,,,Station: 9 | Location: 9.2 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801335,,,Station: 10 | Location: 10.1 | Power: 1000kW
e0eee0e2-a5e4-4b97-9778-a30aade9ba07,Inverter,SMA,SMA SC-xxxCP-10,180801334,,,Station: 10 | Location: 10.2 | Power: 1000kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21505000019,,,Station: A | Location: A.1 | Power: 680kW | Inverters: 22
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21506020006,,,Station: A | Location: A.2 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21505000453,,,Station: B | Location: B.1 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21505000505,,,Station: B | Location: B.2 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21424002920,,,Station: C | Location: C.1 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21424002922,,,Station: C | Location: C.2 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21505000023,,,Station: D | Location: D.1 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21505000497,,,Station: D | Location: D.2 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21505000986,,,Station: E | Location: E.1 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21503000281,,,Station: E | Location: E.2 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21423002418,,,Station: F | Location: F.1 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21425001233,,,Station: F | Location: F.2 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21446000050,,,Station: G | Location: G.1 | Power: 680kW
93760475-85f7-4550-8a50-1e6a665bfeed,Inverter,Schneider,Schneider Conext Core XC,U21444000303,,,Station: G | Location: G.2 | Power: 680kW
